X1,X2,X3,X4
1,6.783864714748898,0,0
1,6.780952745028796,0,0
1,6.779413369643253,0,0
1,6.716917022654228,0,0
1,6.82429215852141,0,0
1,6.833291171954049,0,0
1,6.681139950661298,0,0
1,6.690597734118905,0,0
1,6.787101982973782,0,0
1,6.762834525998076,0,0
1,6.7236076552761475,0,0
1,6.7675684247659955,0,0
1,6.77964919856166,0,0
1,6.750511758036084,0,0
1,6.759754237495877,0,0
1,6.767774024049147,0,0
1,6.753574629465571,0,0
1,6.717313052870227,0,0
1,6.731461610146533,0,0
1,6.739699210507105,0,0
1,6.762021829328111,0,0
1,6.777244959980114,0,0
1,6.754985614195858,0,0
1,6.775875720469925,0,0
1,6.798320693010901,0,0
1,6.709389163227204,0,0
1,6.751945297164024,0,0
1,6.750903405641311,0,0
1,6.65797303555313,0,0
1,6.759138013356043,0,0
1,6.717006178612917,0,0
1,6.777095182630666,0,0
1,6.82423924843044,0,0
1,6.735959141434481,0,0
1,6.778588176061101,0,0
1,6.754863356369343,0,0
1,6.745380137826821,0,0
1,6.823438139066544,0,0
1,6.72372618406329,0,0
1,6.79323078726985,0,0
1,6.767051154275066,0,0
1,6.667484977508255,0,0
1,6.766509496979654,0,0
1,6.758727090782512,0,0
1,6.758312279426405,0,0
1,6.779390739751067,0,0
1,6.754682082079029,0,0
1,6.845476340276626,0,0
1,6.7887249510141565,0,0
1,6.768904821706397,0,0
1,6.685044628336326,0,0
1,6.750181571835212,0,0
1,6.766491771605268,0,0
1,6.70857115690686,0,0
1,6.759131996525727,0,0
1,6.764857837371232,0,0
1,6.8251445105612385,0,0
1,6.772247331429934,0,0
1,6.795071340781612,0,0
1,6.792042098191533,0,0
1,6.7973492620503855,0,0
1,6.759503554299296,0,0
1,6.788194562972851,0,0
1,6.762799830677633,0,0
1,6.732985769810795,0,0
1,6.785113446477163,0,0
1,6.752188673666068,0,0
1,6.818265072168676,0,0
1,6.7307695714689055,0,0
1,6.818750422068502,0,0
1,6.722150764340866,0,0
1,6.815564437237331,0,0
1,6.731401738255667,0,0
1,6.7554675291022415,0,0
1,6.825920045258823,0,0
1,6.82043662542375,0,0
1,6.7703989135396325,0,0
1,6.718292038284044,0,0
1,6.77260504141727,0,0
1,6.727226377243082,0,0
1,6.723487405487729,0,0
1,6.699208941261845,0,0
1,6.74662171178329,0,0
1,6.760722554990011,0,0
1,6.748112155289416,0,0
1,6.725471123349968,0,0
1,6.667352340759953,0,0
1,6.681649039699095,0,0
1,6.767573023041423,0,0
1,6.761246703138224,0,0
1,6.704351368470337,0,0
1,6.773452051202604,0,0
1,6.737056222229074,0,0
1,6.787233313434306,0,0
1,6.7867282750577465,0,0
1,6.722345961962183,0,0
1,6.7228163815615964,0,0
1,6.744920587714077,0,0
1,6.7542358788667904,0,0
1,6.8175470062280805,0,0
1,6.232831587849209,0,0
1,6.102713965313458,0,0
1,6.281886232900514,0,0
