X1,X2
0,0.029441624365482234
0,0.032893401015228425
0,0.036751269035532996
0,0.030050761421319797
0,0.030050761421319797
0,0.0316751269035533
0,0.029035532994923858
0,0.030050761421319797
0,0.034923857868020304
0,0.03269035532994924
0,0.033908629441624365
0,0.026802030456852793
0,0.02802030456852792
0,0.03126903553299493
0,0.02984771573604061
0,0.032284263959390866
0,0.032893401015228425
0,0.033299492385786805
0,0.03147208121827411
0,0.03350253807106599
0,0.037766497461928936
0,0.02984771573604061
0,0.03248730964467005
0,0.03208121827411167
0,0.02964467005076142
0,0.02883248730964467
0,0.029035532994923858
0,0.03411167512690355
0,0.03248730964467005
0,0.03147208121827411
0,0.030050761421319797
0,0.033908629441624365
0,0.03309644670050761
0,0.03695431472081218
0,0.02802030456852792
0,0.03532994923857868
0,0.038781725888324875
0,0.03532994923857868
0,0.031065989847715737
0,0.03208121827411167
0,0.030253807106598984
0,0.027817258883248732
0,0.030862944162436547
0,0.032284263959390866
0,0.03269035532994924
0,0.039796954314720814
0,0.026802030456852793
0,0.03431472081218274
0,0.037360406091370556
0,0.03350253807106599
0,0.03208121827411167
0,0.030456852791878174
0,0.03248730964467005
0,0.0316751269035533
0,0.030050761421319797
0,0.02883248730964467
0,0.032284263959390866
0,0.030050761421319797
0,0.02964467005076142
0,0.03309644670050761
0,0.02619289340101523
0,0.034923857868020304
0,0.03573604060913706
0,0.034923857868020304
0,0.030253807106598984
0,0.030862944162436547
0,0.02984771573604061
0,0.032893401015228425
0,0.03147208121827411
0,0.027411167512690356
0,0.02883248730964467
0,0.02984771573604061
0,0.03065989847715736
0,0.03269035532994924
0,0.032284263959390866
0,0.03126903553299493
0,0.03431472081218274
0,0.030862944162436547
0,0.032284263959390866
0,0.032893401015228425
0,0.037766497461928936
0,0.030050761421319797
0,0.0316751269035533
0,0.0316751269035533
0,0.02984771573604061
0,0.032284263959390866
0,0.03147208121827411
0,0.028426395939086295
0,0.027411167512690356
0,0.02883248730964467
0,0.032284263959390866
0,0.030050761421319797
0,0.03573604060913706
0,0.03472081218274112
0,0.03817258883248731
0,0.03472081218274112
0,0.03796954314720812
0,0.032284263959390866
0,0.030456852791878174
0,0.02984771573604061
0,0.03065989847715736
0,0.03248730964467005
0,0.03431472081218274
0,0.030456852791878174
0,0.02984771573604061
0,0.030253807106598984
0,0.03370558375634518
0,0.030253807106598984
0,0.030253807106598984
0,0.032893401015228425
0,0.02964467005076142
0,0.03350253807106599
0,0.026598984771573603
0,0.03431472081218274
0,0.03431472081218274
0,0.032284263959390866
0,0.03208121827411167
0,0.03065989847715736
0,0.02984771573604061
0,0.02700507614213198
0,0.031065989847715737
0,0.030253807106598984
0,0.030253807106598984
0,0.03065989847715736
0,0.029441624365482234
0,0.033908629441624365
0,0.030253807106598984
0,0.033299492385786805
0,0.03350253807106599
0,0.033908629441624365
0,0.031878172588832486
0,0.036751269035532996
0,0.03065989847715736
0,0.03411167512690355
0,0.030253807106598984
0,0.029441624365482234
0,0.03248730964467005
0,0.033299492385786805
0,0.02964467005076142
0,0.03309644670050761
0,0.030456852791878174
0,0.03532994923857868
0,0.034923857868020304
0,0.03654822335025381
0,0.03695431472081218
0,0.029035532994923858
0,0.032284263959390866
0,0.02883248730964467
0,0.03269035532994924
0,0.03451776649746193
0,0.03309644670050761
0,0.033299492385786805
0,0.02964467005076142
0,0.02984771573604061
0,0.028223350253807105
0,0.02984771573604061
0,0.030253807106598984
0,0.032284263959390866
0,0.03370558375634518
0,0.032893401015228425
0,0.030862944162436547
