X1,X2
0,0.02030456852791878
0,0.019695431472081217
0,0.019695431472081217
0,0.014416243654822336
0,0.019086294416243654
0,0.019695431472081217
0,0.019086294416243654
0,0.017258883248730966
0,0.021116751269035533
0,0.01786802030456853
0,0.012182741116751269
0,0.021116751269035533
0,0.019695431472081217
0,0.021116751269035533
0,0.021116751269035533
0,0.019086294416243654
0,0.01847715736040609
0,0.01847715736040609
0,0.019086294416243654
0,0.019695431472081217
0,0.013401015228426396
0,0.016649746192893403
0,0.01786802030456853
0,0.019086294416243654
0,0.02233502538071066
0,0.017258883248730966
0,0.019695431472081217
0,0.021116751269035533
0,0.016649746192893403
0,0.02233502538071066
0,0.019086294416243654
0,0.021116751269035533
0,0.02030456852791878
0,0.016649746192893403
0,0.01847715736040609
0,0.01786802030456853
0,0.021725888324873096
0,0.021725888324873096
0,0.02030456852791878
0,0.016649746192893403
0,0.01847715736040609
0,0.017258883248730966
0,0.019695431472081217
0,0.016649746192893403
0,0.017258883248730966
0,0.021725888324873096
0,0.02030456852791878
0,0.016040609137055836
0,0.019695431472081217
0,0.01847715736040609
0,0.01847715736040609
0,0.019086294416243654
0,0.012791878172588832
0,0.016649746192893403
0,0.019695431472081217
0.2,0.0450314465408805
0.24,0.04357232704402516
0.28,0.044930817610062894
0.16,0.04508176100628931
0.36,0.0429685534591195
0.2,0.044578616352201256
0.28,0.04447798742138365
0.28,0.04447798742138365
0.12,0.044679245283018865
0.24,0.04452830188679245
0.24,0.044075471698113204
0.24,0.03854088050314466
0.28,0.044930817610062894
0.12,0.044226415094339624
0.32,0.04442767295597484
0.28,0.03763522012578616
0.24,0.0449811320754717
0.12,0.044226415094339624
0.24,0.04452830188679245
0.28,0.044930817610062894
0.28,0.040754716981132075
0.28,0.043522012578616355
0.28,0.043522012578616355
0.28,0.043522012578616355
0.28,0.04447798742138365
0.2,0.044125786163522016
0.32,0.043974842767295595
0.28,0.04447798742138365
0.16,0.04367295597484277
0.2,0.04271698113207547
0.28,0.04261635220125786
0.2,0.044578616352201256
0.16,0.04462893081761006
0.2,0.0450314465408805
0.2,0.0450314465408805
0.24,0.04452830188679245
0.2,0.043622641509433964
0.28,0.04447798742138365
0.4,0.043371069182389935
0.2,0.0450314465408805
0.16,0.04508176100628931
0.32,0.043974842767295595
0.2,0.0450314465408805
0.2,0.0450314465408805
0.24,0.04452830188679245
0.2,0.04221383647798742
0.24,0.04357232704402516
0.04,0.04432704402515723
0.24,0.044075471698113204
0.12,0.04513207547169811
0.24,0.04357232704402516
0.24,0.044075471698113204
0.2,0.043622641509433964
0.32,0.04347169811320755
0.28,0.043522012578616355
0.24,0.042666666666666665
0.24,0.044075471698113204
0.32,0.04347169811320755
0.16,0.04462893081761006
0.12,0.044226415094339624
0.28,0.0440251572327044
0.16,0.04462893081761006
0.2,0.044578616352201256
0.28,0.043522012578616355
0.2,0.044578616352201256
0.28,0.0440251572327044
0.2,0.043622641509433964
0.36,0.04437735849056604
0.2,0.044125786163522016
0.2,0.044125786163522016
0.2,0.04271698113207547
0.28,0.04447798742138365
0.32,0.04442767295597484
0.16,0.04367295597484277
0.2,0.044578616352201256
0.24,0.044075471698113204
0.2,0.04271698113207547
0.16,0.04417610062893082
0.12,0.04513207547169811
0.16,0.04417610062893082
0.2,0.044578616352201256
0.2,0.044125786163522016
0.2,0.0450314465408805
0.12,0.044226415094339624
0.28,0.04447798742138365
0.2,0.044578616352201256
0.16,0.04181132075471698
0.24,0.042163522012578614
0.24,0.04452830188679245
0.28,0.04447798742138365
0.16,0.04462893081761006
0.28,0.04306918238993711
0.12,0.044226415094339624
0.44,0.04382389937106918
0.24,0.044075471698113204
0.28,0.04306918238993711
0.24,0.042163522012578614
0.24,0.044075471698113204
0.12,0.044679245283018865
0.28,0.044930817610062894
0,0.006238993710691824
0,0.005735849056603773
0,0.008150943396226415
0,0.008150943396226415
0,0.0065911949685534595
0,0.008754716981132076
0,0.00940880503144654
0,0.007144654088050315
0,0.0053836477987421385
0,0.007748427672955975
0,0.0053836477987421385
0,0.009660377358490567
0,0.007547169811320755
0,0.007547169811320755
0,0.008553459119496854
0,0.0090062893081761
0,0.0060377358490566035
0,0.007144654088050315
0,0.007345911949685534
0,0.0069937106918239
0,0.008150943396226415
0,0.007949685534591196
0,0.007345911949685534
0,0.0053836477987421385
0,0.005534591194968554
0,0.0065911949685534595
0,0.007345911949685534
0,0.007748427672955975
0,0.007748427672955975
0,0.007748427672955975
0,0.006792452830188679
0,0.007547169811320755
0,0.007547169811320755
0,0.0065911949685534595
0,0.004880503144654088
0,0.009861635220125786
0,0.0060377358490566035
0,0.0069937106918239
0,0.007748427672955975
0,0.0065911949685534595
0,0.005886792452830188
0,0.008150943396226415
0,0.008150943396226415
0,0.007949685534591196
0,0.007547169811320755
0,0.0069937106918239
0,0.007345911949685534
0,0.006792452830188679
0,0.007345911949685534
0,0.004427672955974842
0,0.006792452830188679
0,0.007144654088050315
0,0.007345911949685534
0,0.006792452830188679
0,0.007144654088050315
0,0.0069937106918239
0,0.008352201257861635
0,0.004276729559748427
0,0.007949685534591196
0,0.005735849056603773
0,0.0065911949685534595
0,0.008352201257861635
0,0.007345911949685534
0,0.007144654088050315
0,0.006238993710691824
0,0.005735849056603773
0,0.007547169811320755
0,0.008754716981132076
0,0.007748427672955975
0,0.007345911949685534
0,0.0045786163522012575
0,0.008754716981132076
0,0.008754716981132076
0,0.0065911949685534595
0,0.007949685534591196
0,0.006792452830188679
0,0.007345911949685534
0,0.007144654088050315
0,0.0053836477987421385
0,0.006792452830188679
0,0.006440251572327044
0,0.0069937106918239
0,0.006238993710691824
0,0.0069937106918239
0,0.006238993710691824
0,0.007748427672955975
0,0.0053836477987421385
0,0.006440251572327044
0,0.007144654088050315
0,0.0069937106918239
0,0.0065911949685534595
0,0.007949685534591196
0,0.0069937106918239
0,0.006792452830188679
0,0.004880503144654088
0,0.007144654088050315
0,0.005232704402515723
0,0.006238993710691824
0,0.0060377358490566035
0,0.006440251572327044
