X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
0.87759931,4.17784257,0.68,0,0.85339058,4.062596055,0.92,0.001015228,0.854618689,4.068442513,0.96,0.001624365
0.945524518,4.538499424,0.68,0.00284264,1.004226435,4.820267494,0.8,0.007715736,1.095795978,5.259799531,1,0.014822335
0.878573871,4.238298616,0.64,0,0.866949372,4.182221264,0.96,0.002233503,0.858661069,4.142237942,0.96,0.001624365
0.910802082,4.355310746,0.6,8.12E-04,0.952269529,4.553601487,0.92,0.006091371,1.068432962,5.109076557,0.92,0.012994924
0.92984382,4.540059454,0.56,0.001015228,0.96111931,4.692765293,0.84,0.005482234,1.128957958,5.512255002,0.84,0.014619289
0.864244439,4.148046228,0.72,0,0.885190606,4.248579902,0.92,0.003248731,0.881181714,4.229338737,0.92,0.003045685
0.877371517,4.243533118,0.64,0,0.881887681,4.265376196,0.92,0.003045685,0.891992766,4.314250887,0.92,0.003857868
0.842618652,4.121580434,0.96,8.12E-04,0.899773041,4.401145109,1,0.004467005,0.964844838,4.719436953,1,0.007918782
0.918933029,4.451697606,0.48,2.03E-04,0.903396916,4.376434147,0.84,0.00284264,0.902071349,4.370012545,0.84,0.003045685
0.848104941,4.098840574,0.8,0,0.87119449,4.210430987,0.92,0.002639594,0.869669493,4.203060771,0.92,0.002639594
0.862719661,4.133686726,0.72,0,0.852885042,4.086564542,0.96,0.002030457,0.844745696,4.047565192,0.96,0.001624365
0.837410542,4.037102269,0.84,0,0.8373749,4.036930444,1,0.00142132,0.858258024,4.137606639,1,0.002639594
0.871916566,4.228132761,0.72,0,0.869789761,4.217819374,0.96,0.002233503,0.864320423,4.191297242,0.96,0.002030457
0.845959746,4.079941099,0.84,0,0.849209314,4.095613293,1,0.001624365,0.836937009,4.036425746,1,8.12E-04
0.864235123,4.217483022,0.84,6.09E-04,0.882354092,4.305903916,0.96,0.00284264,0.892762753,4.356698374,0.88,0.002639594
0.860796419,4.084636948,0.76,2.03E-04,0.86345857,4.097269342,0.96,0.002233503,0.829541216,3.936325274,1,0.001015228
0.926992507,4.35683303,0.52,0.001015228,1.006780903,4.731835758,0.76,0.008324873,1.073881099,5.047204382,0.84,0.01177665
0.848298839,4.042518328,0.88,4.06E-04,0.902022265,4.298534161,0.92,0.003654822,0.89383237,4.259505701,0.96,0.003451777
0.833687183,3.954255567,0.88,2.03E-04,0.857501987,4.067211389,0.96,0.002233503,0.839792726,3.983214722,0.96,0.00142132
0.852422192,4.063770104,0.8,0,0.861060427,4.104951339,1,0.002436548,0.837244963,3.991415383,0.96,8.12E-04
0.816123525,3.913297764,1,4.06E-04,0.853970266,4.094772213,1,0.002436548,0.835931048,4.008274485,1,0.001624365
0.856304907,4.110295439,0.88,8.12E-04,0.872475474,4.187914762,0.96,0.002436548,0.864550519,4.149874683,1,0.002436548
0.88350539,4.282016426,0.6,0,0.900021626,4.362064373,0.92,0.004060914,0.894310934,4.334386811,0.96,0.004263959
0.830421527,3.965307586,0.88,0,0.830806634,3.967146493,1,0.001218274,0.823782349,3.933605153,1,0.001015228
0.836571861,4.003831994,0.88,0,0.868459594,4.156446646,1,0.003045685,0.875838824,4.191763637,0.92,0.00284264
0.899553855,4.318460536,0.6,2.03E-04,0.908558252,4.361687665,0.88,0.003451777,0.908650771,4.362131818,0.96,0.004467005
0.870264599,4.146123518,0.68,0,0.890125159,4.2407434,0.96,0.003857868,0.929616493,4.428888419,1,0.006700508
0.897803747,4.232383153,0.56,0,0.892131098,4.205641422,0.92,0.003045685,0.901598862,4.2502739,0.96,0.004263959
0.896874443,4.206024411,0.68,8.12E-04,0.913485288,4.283923406,0.84,0.003451777,0.944440481,4.42909233,0.88,0.005482234
0.937045421,4.469764081,0.32,0,0.897551318,4.281374791,0.88,0.003045685,0.928188013,4.427513704,0.92,0.005279188
0.89605542,4.309847771,0.56,0,0.888441209,4.273224934,0.96,0.003451777,0.926202552,4.454849461,1,0.005888325
0.87445335,4.211723562,0.84,0.001218274,0.893991545,4.305827471,0.92,0.003045685,0.87240674,4.201866256,0.96,0.002436548
0.909926962,4.409733026,0.72,0.001827411,0.927276594,4.493813671,0.88,0.004467005,0.934673726,4.529662019,0.88,0.005076142
0.882289427,4.224219443,0.84,0.001624365,0.918461667,4.397404652,0.96,0.005076142,0.924868628,4.428079856,0.96,0.005482234
0.875631056,4.2187622,0.76,6.09E-04,0.901185085,4.341880686,0.88,0.003045685,0.887771304,4.277253522,0.92,0.00284264
0.903483699,4.411037467,0.6,6.09E-04,0.94196777,4.598926499,0.76,0.004263959,0.921834492,4.50063071,0.88,0.004263959
0.894560795,4.342417337,0.6,2.03E-04,0.898016029,4.359189894,0.92,0.003654822,0.91628899,4.447891324,0.84,0.004060914
0.855204884,4.13232478,0.8,4.06E-04,0.868933948,4.198663212,1,0.00284264,0.86434169,4.176473555,0.96,0.002436548
0.882443374,4.248322618,0.72,4.06E-04,0.863335765,4.156333388,0.92,0.001218274,0.894634476,4.307013903,0.96,0.003654822
0.839124192,3.986456713,0.84,0,0.859045685,4.081098446,0.96,0.002233503,0.859813866,4.084747872,0.96,0.002436548
0.855320198,4.07905771,0.8,0,0.856435206,4.084375229,0.96,0.001624365,0.86565482,4.128343953,0.92,0.001827411
0.876145318,4.153698794,0.72,2.03E-04,0.889253386,4.215842556,0.96,0.003248731,0.948905222,4.498644683,0.92,0.006091371
0.885777693,4.207688344,0.6,0,0.860316284,4.08673963,0.96,0.002030457,0.86633567,4.115333373,0.96,0.002436548
1.227711838,5.895308384,0.6,0.020507614,1.207772887,5.799564204,0.6,0.018680203,1.309895,6.28994096,0.72,0.024974619
0.858141222,4.159730724,0.76,0,0.836324388,4.053976388,1,0.001218274,0.829301825,4.019935406,1,0.001015228
0.831560275,4.020463484,1,6.09E-04,0.856235026,4.139762033,1,0.002030457,0.845682683,4.088743111,1,0.001624365
0.901430238,4.361843216,0.56,0,0.904243376,4.375455435,0.92,0.003654822,0.943288134,4.564385324,0.96,0.006497462
0.848627652,4.115517445,0.84,2.03E-04,0.859926208,4.170311088,0.96,0.002030457,0.835388522,4.051312758,0.96,8.12E-04
0.82790925,3.998101266,0.96,4.06E-04,0.86507202,4.177566008,1,0.00284264,0.864327827,4.173972185,1,0.003045685
0.837589062,4.090978324,0.96,6.09E-04,0.872396901,4.260987845,1,0.00284264,0.914849803,4.468337619,1,0.005076142
0.818180411,3.943865489,0.96,0,0.83030936,4.002330524,1,8.12E-04,0.829855284,4.000141743,1,8.12E-04
0.815012187,3.839450302,0.96,0,0.83209695,3.919935113,1,0.001218274,0.850095384,4.004724141,1,0.002233503
0.931758446,4.481520964,0.36,0,0.919023961,4.42027133,0.92,0.004467005,0.947946699,4.559382339,0.92,0.006700508
0.849421072,4.101506585,0.8,0,0.84761452,4.092783488,1,0.001624365,0.840582849,4.058830428,1,0.00142132
0.884911818,4.30315509,0.68,4.06E-04,0.921949644,4.483262874,0.8,0.003654822,0.966979483,4.702234274,0.84,0.006700508
0.982038919,4.653253469,0.24,0.001015228,1.05954919,5.020525003,0.8,0.011370558,1.106819862,5.24451044,0.8,0.013604061
0.835095014,4.095878797,0.88,2.03E-04,0.877059055,4.301699239,0.96,0.003248731,0.874685012,4.290055305,0.96,0.003248731
0.886292181,4.340941481,0.68,6.09E-04,0.871033136,4.266204704,0.96,0.002639594,0.864619788,4.234792973,0.96,0.002233503
0.858028845,4.122524682,0.76,0,0.864042404,4.151417705,0.96,0.002233503,0.871991179,4.189608756,0.96,0.00284264
0.865349493,4.111662684,0.76,4.06E-04,0.889773356,4.227711387,0.96,0.003451777,0.958109308,4.552406072,0.92,0.006903553
0.905630461,4.370663568,0.6,6.09E-04,0.88344687,4.263603327,0.96,0.002639594,0.933692897,4.506095702,0.92,0.005482234
0.859088394,4.133844237,0.88,8.12E-04,0.890073011,4.282939,0.92,0.003045685,0.882795114,4.247918514,0.88,0.002436548
0.8661592,4.11700575,0.76,2.03E-04,0.87929921,4.179462506,0.88,0.001827411,0.858961254,4.082792658,0.96,0.00142132
0.90924514,4.237846191,0.6,6.09E-04,0.90393674,4.213104584,1,0.004263959,0.949820955,4.426963576,1,0.006700508
1.005851934,4.886579692,0.6,0.005685279,1.044947486,5.076511753,0.76,0.009949239,1.058281988,5.141292766,0.84,0.011370558
0.875587576,4.203868143,0.72,4.06E-04,0.873707372,4.19484091,0.96,0.002436548,0.862112261,4.139170504,0.96,0.002030457
0.845743354,4.10369185,0.92,4.06E-04,0.894258412,4.339095235,0.96,0.003451777,0.968436351,4.699019324,0.96,0.007715736
0.828681814,3.962136209,0.92,0,0.854890052,4.087444386,0.96,0.001827411,0.845288506,4.041536981,0.96,0.001218274
0.87973856,4.178820109,0.64,0,0.89075337,4.231141232,0.84,0.002436548,0.881594957,4.187638127,0.92,0.00284264
0.834011349,4.04013131,0.92,2.03E-04,0.846974143,4.102925883,1,0.001624365,0.854367433,4.138740582,1,0.002233503
0.911893863,4.387237572,0.56,6.09E-04,0.922348351,4.437535449,0.92,0.004467005,0.993040952,4.777646558,0.92,0.008527919
0.860497262,4.135726686,0.8,4.06E-04,0.886699149,4.261658337,0.96,0.003451777,0.853295763,4.101114801,1,0.002436548
0.872926709,4.210528942,0.68,0,0.842598245,4.064240744,0.96,0.001015228,0.829115962,3.999209462,1,0.001015228
0.858136359,4.043609013,0.76,0,0.846159552,3.987173317,1,0.001624365,0.84460775,3.979861098,1,0.001624365
0.851831354,4.011295328,0.8,4.06E-04,0.858880052,4.044487825,1,0.002639594,0.863571705,4.066580938,0.96,0.002639594
0.864350726,4.110668175,0.8,6.09E-04,0.88743002,4.220428385,0.92,0.003045685,0.849127121,4.038267948,1,0.001827411
0.838419135,4.024568557,0.84,0,0.840423208,4.034188478,1,0.00142132,0.848049887,4.070797964,0.96,0.001624365
0.901077918,4.342266698,0.72,0.001218274,0.957376461,4.613567642,0.96,0.006903553,1.081022257,5.20941292,0.92,0.013401015
0.915006436,4.379529433,0.48,2.03E-04,0.897869574,4.297506633,0.8,0.002233503,0.908825426,4.349945035,0.88,0.003857868
0.813037431,3.916332583,0.96,0,0.845211283,4.071311308,1,0.002030457,0.849375692,4.091370912,1,0.002436548
0.919931493,4.485618387,0.56,8.12E-04,0.91820872,4.477218088,0.92,0.004467005,0.938345823,4.57540731,0.92,0.005482234
0.848147718,4.127378459,0.8,0,0.8496733,4.134802463,0.92,0.001218274,0.866404434,4.216221917,0.92,0.002030457
0.913763537,4.450018815,0.52,4.06E-04,0.943693268,4.595776288,0.76,0.004670051,0.94011899,4.578369593,0.88,0.005685279
0.843541943,4.038354515,0.84,0,0.845734471,4.048850976,0.96,0.001218274,0.83365521,3.991022981,1,0.001218274
0.922556975,4.373052653,0.48,4.06E-04,0.976412499,4.628335577,0.84,0.007106599,1.071278297,5.078013093,0.8,0.012182741
0.855044324,4.07832471,0.8,2.03E-04,0.842571685,4.018833673,1,0.00142132,0.848288515,4.046101371,0.92,0.001218274
0.853446265,4.098652856,0.8,0,0.909913302,4.369834293,0.84,0.003654822,0.910691971,4.373573828,0.96,0.004873096
0.957845406,4.630376501,0.32,6.09E-04,0.918834106,4.441789695,0.84,0.003451777,0.935249752,4.52114553,0.88,0.004467005
0.84048572,4.086571565,0.96,6.09E-04,0.867488297,4.217862272,1,0.002639594,0.848368154,4.124897179,1,0.001624365
0.876150942,4.141795161,0.8,8.12E-04,0.903700447,4.272028892,0.96,0.003857868,0.912420113,4.313249038,0.96,0.004467005
0.84373378,4.012435534,0.84,0,0.856229253,4.071858635,1,0.002233503,0.866551138,4.120945089,1,0.00284264
0.834653699,3.984079997,0.88,0,0.836451431,3.992661168,1,0.001218274,0.829286087,3.958458595,1,0.001015228
0.909752441,4.439061517,0.64,0.001015228,0.924411391,4.510588642,0.92,0.004873096,0.98586447,4.810443841,0.8,0.007106599
0.825489053,3.978692303,0.92,0,0.830153126,4.001172203,1,0.001015228,0.838172935,4.03982608,0.96,0.001015228
0.829759511,4.0271627,0.92,2.03E-04,0.830464503,4.030584315,1,0.001015228,0.83852506,4.069705498,1,0.001624365
1.285215062,6.324567966,1,0,1.313311536,6.462831256,1,0.001358491,1.316483057,6.478438371,1,0.001559748
1.283501088,6.308856912,1,0,1.306251828,6.420684761,1,0.001106918,1.298219807,6.381204563,1,7.55E-04
1.292354107,6.388049017,0.96,0,1.308080354,6.465783155,1,0.001006289,1.312798185,6.489103188,1,0.001358491
1.29205868,6.368294846,0.96,0,1.316152931,6.487050517,1,0.001459119,1.312831308,6.47067891,1,0.001308176
1.28572522,6.346940268,1,0,1.30821268,6.457948873,1,0.001056604,1.318635977,6.509403134,1,0.001610063
1.281123109,6.287585002,1,0,1.304351058,6.401584745,1,0.001106918,1.30845795,6.421740835,1,0.001408805
1.283833961,6.331693651,1,0,1.326477254,6.542004548,1,0.001962264,1.31354336,6.478216351,1,0.001459119
1.286235034,6.355638224,1,0,1.321754693,6.531150545,1,0.001710692,1.316187843,6.503643222,1,0.001358491
1.278399794,6.306737702,1,0,1.31242192,6.474579268,1,0.001660377,1.301579194,6.421088779,1,0.001157233
1.292513317,6.351372499,0.96,0,1.324843881,6.51024394,1,0.001761006,1.324354254,6.507837927,1,0.001761006
1.290723606,6.324264016,1,0,1.312527981,6.431100697,1,0.001106918,1.306800874,6.403039123,1,8.55E-04
1.283017091,6.29448692,1,0,1.316524668,6.458875222,1,0.001660377,1.312534839,6.439301107,1,0.001509434
1.282961039,6.302499347,1,0,1.316642101,6.467956336,1,0.001559748,1.31558276,6.462752362,1,0.001509434
1.288354668,6.312798711,1,0,1.314777107,6.442265805,1,0.001308176,1.305858365,6.398564935,1,8.55E-04
1.28332386,6.272124055,1,0,1.308045478,6.392948626,1,0.001257862,1.306438616,6.385095237,1,0.001157233
1.283932866,6.314930771,1,0,1.307076747,6.428762274,1,0.001157233,1.31014708,6.443863485,1,0.001408805
1.283576198,6.292272191,1,0,1.307440557,6.409258654,1,0.001157233,1.300789133,6.376652433,1,8.55E-04
1.292677941,6.35352484,0.96,0,1.31742011,6.475132844,1,0.001459119,1.318887432,6.482344749,1,0.001559748
1.278175266,6.305202654,1,0,1.303947811,6.432337894,1,0.001257862,1.298708597,6.406493001,1,0.001006289
1.283960655,6.356252073,1,0,1.306837484,6.469503902,1,0.001157233,1.315297832,6.511386887,1,0.001509434
1.287559325,6.327887413,0.96,0,1.309358178,6.435020873,1,0.001207547,1.310992431,6.443052636,1,0.001459119
1.279523528,6.286141133,1,0,1.313707039,6.454080507,1,0.001660377,1.307305742,6.422631724,1,0.001308176
1.287840317,6.323232579,1,0,1.315122736,6.457187913,1,0.001358491,1.309602319,6.430082936,1,0.001106918
1.292939454,6.377796648,0.96,0,1.316373122,6.49338997,1,0.001408805,1.314695595,6.485115086,1,0.001308176
1.286534822,6.355994365,1,0,1.321906031,6.530742223,1,0.001710692,1.317200125,6.507493176,1,0.001408805
1.285923204,6.299128535,1,0,1.310612498,6.420069691,1,0.001207547,1.308869012,6.41152918,1,0.001106918
1.287078823,6.290551544,1,0,1.310872152,6.406840585,1,0.001157233,1.310171242,6.403414914,1,0.001157233
1.280102843,6.323423496,1,0,1.310431147,6.473238577,1,0.001509434,1.30752257,6.458870853,1,0.001408805
1.28347315,6.312092815,1,0,1.313376697,6.459157803,1,0.001358491,1.306529724,6.425484538,1,0.001106918
1.283800984,6.259711731,1,0,1.310355162,6.389187797,1,0.001257862,1.309250659,6.383802328,1,0.001257862
1.289375447,6.322621164,1,1.01E-04,1.320244109,6.473989689,1,0.001559748,1.314261951,6.444655394,1,0.001308176
