X1,X2,X3,X4
0.8737774064167184,4.31696013328663,1,0.03472081218274112
0.8825836538844212,4.316105515762762,1,0.03553299492385787
0.9030609066192462,4.413665710970718,0.92,0.03431472081218274
0.886073740087363,4.329211306121878,1,0.03553299492385787
0.8770360019461928,4.30772886115318,1,0.03553299492385787
0.8971950171632287,4.3809456655726535,0.96,0.034923857868020304
0.8842302208612645,4.353026567174437,0.96,0.03411167512690355
0.8924803821056746,4.3745967984738,0.96,0.034923857868020304
0.8706050512496665,4.298123182817413,1,0.033908629441624365
0.8811039195145611,4.298446214148997,1,0.03472081218274112
0.8902087544081531,4.357654049371728,1,0.03553299492385787
0.8753555219392986,4.298457241742466,1,0.03553299492385787
0.8857029480598622,4.344823153611607,1,0.03553299492385787
0.8752654325799384,4.299804860423314,1,0.03472081218274112
0.8814102258534804,4.3338070015869405,0.96,0.03309644670050761
0.8796247449270165,4.305734839897438,1,0.03553299492385787
0.8805202059991284,4.310131436144396,1,0.03553299492385787
0.8848732481964553,4.3529692959758615,1,0.03553299492385787
0.8866762960471611,4.32732664976203,1,0.03553299492385787
0.8814206044889493,4.317609135210015,1,0.03553299492385787
0.8814297397128169,4.325022590776826,1,0.03472081218274112
0.8820097701636874,4.324745454319007,1,0.03553299492385787
0.8678386789919519,4.265662224898768,1,0.033908629441624365
0.8896658735278415,4.365665013593463,0.96,0.034923857868020304
0.8846462947330926,4.343753673018962,0.96,0.03411167512690355
0.8855298096558923,4.339873250295862,1,0.03553299492385787
0.8753561598812486,4.294790083410011,1,0.03472081218274112
0.8839966081900248,4.315865401819474,1,0.03553299492385787
0.892180643631375,4.365531117242423,1,0.03553299492385787
0.8777032584786837,4.295566411025843,1,0.03472081218274112
0.8802115783667371,4.3330313172059025,1,0.03472081218274112
0.8729668333717611,4.3062256200420554,1,0.03472081218274112
0.8759072674055716,4.3152555187848005,1,0.03553299492385787
0.8691253880399866,4.26395523572992,1,0.03472081218274112
0.8758778075730074,4.301710736715816,1,0.03553299492385787
0.8899465138574916,4.348308741443105,0.96,0.034923857868020304
0.873479973569272,4.30100537462781,1,0.03472081218274112
0.8814834296288024,4.332257733044275,1,0.03553299492385787
0.8813144591392222,4.313649821609747,1,0.03553299492385787
0.8788504690647102,4.311784555062938,1,0.03553299492385787
0.8797961406639837,4.2934138276882585,1,0.03553299492385787
0.879516845394595,4.285443237738799,1,0.03472081218274112
0.8793723156595172,4.3188255543589085,1,0.03553299492385787
0.8786163485634424,4.268428341715109,1,0.03472081218274112
0.8848390086821418,4.338734438019555,1,0.03553299492385787
0.8781191861301428,4.31748116642722,1,0.03553299492385787
0.8819941180805057,4.318771359767024,1,0.03553299492385787
0.8790042829492882,4.295323994873888,1,0.03553299492385787
0.882249491023755,4.337828106606931,1,0.03553299492385787
0.8906384788557664,4.374943017613596,1,0.03553299492385787
0.879495210120793,4.323593240922898,1,0.03553299492385787
0.8831401798274465,4.348952983987216,1,0.03553299492385787
0.8832083586496531,4.348112113271293,1,0.03553299492385787
0.8805880170396772,4.314146163874599,1,0.03553299492385787
0.891638508256877,4.387091010592934,1,0.03553299492385787
0.8865797680623237,4.33888623621967,1,0.03553299492385787
0.8808692826017943,4.3195099383348685,1,0.03553299492385787
0.877016084553599,4.312581931196759,1,0.03553299492385787
0.8805700819796533,4.318607883753584,1,0.03553299492385787
0.8966860596396181,4.375751397659235,0.96,0.03411167512690355
0.8737068981707877,4.288937273921113,1,0.033908629441624365
0.8876738797477403,4.350636914517577,0.92,0.033299492385786805
0.8784281320678887,4.3214265325200145,1,0.03553299492385787
0.8793382129597668,4.3207350743438635,1,0.03553299492385787
0.8993468814034467,4.406395766681634,0.96,0.034923857868020304
0.8785566411200634,4.290672986878757,1,0.03472081218274112
0.8844122754799579,4.341158913609034,1,0.03553299492385787
0.8632668332270331,4.255949129929978,1,0.032893401015228425
0.8864017626671125,4.337387150010032,1,0.03472081218274112
0.8850703098159998,4.348585832582965,1,0.03553299492385787
0.8838459064129377,4.321036846190667,1,0.03553299492385787
0.8845964181452303,4.367953237141485,1,0.03553299492385787
0.8844358464813709,4.356675825526361,1,0.03553299492385787
0.8845137665807604,4.336644616243748,1,0.03553299492385787
0.8780593085114844,4.324219953515024,1,0.03472081218274112
0.879275205443813,4.342167941572586,1,0.03553299492385787
0.8852854100446348,4.353296522019405,1,0.03553299492385787
0.8883973393618412,4.334372022123033,0.96,0.03309644670050761
0.8836994059883099,4.347945276552052,1,0.03553299492385787
0.8694264740736806,4.251236830298037,1,0.033908629441624365
0.8742877600803229,4.284611242051658,0.96,0.03309644670050761
