X1,X2,X3,X4,X5,X6,X7,X8
0.8446498003488638,4.173053100157145,1,0.001218274111675127,0.8864032780891467,4.379339160551008,1,0.0018274111675126903
0.8103977588794671,3.9630942876260176,1,0.01116751269035533,0.8813663173941189,4.310152365920014,1,0.0026395939086294416
0.8386731270755999,4.098973609148671,1,0.0028426395939086294,0.8803980629615684,4.3029021785978605,1,0.0034517766497461928
0.8507252185452063,4.156504213933467,1,0.0014213197969543147,0.8895249511232931,4.346073358522943,1,0.0020304568527918783
0.8507013688104149,4.178381309906554,1,0.0038578680203045683,0.8898242843138462,4.37054093832843,1,0.004873096446700508
0.843829878833749,4.120367121348878,1,8.121827411167512e-4,0.8854616196279126,4.323652238735184,1,0.001218274111675127
0.8056662126111805,3.9662594028456515,1,0.009949238578680204,0.8772859245628822,4.318840101292571,1,0.0016243654822335025
0.8008562846869324,3.9254905869900143,1,0.009543147208121827,0.8731783213040081,4.279985493755039,1,0.002233502538071066
0.8150802483959614,4.024000672243514,1,0.009340101522842639,0.8857081040260096,4.372686018371993,1,0.002233502538071066
0.8072283181375843,3.9380457074394153,1,0.008121827411167513,0.8815364532651498,4.300556320597887,1,0.001218274111675127
0.8208274734596636,4.018026272877,1,0.010558375634517767,0.8910147422849432,4.361599434448708,1,0.0018274111675126903
0.8368443089752562,4.1093468767483285,1,0.0010152284263959391,0.8796068406844197,4.319333458763907,1,0.0020304568527918783
0.8437639571456597,4.139091086034907,1,0.0026395939086294416,0.8849869369994839,4.341310755419654,1,0.004467005076142132
0.8427203215042669,4.139924644002898,1,6.091370558375635e-4,0.8848667859979775,4.346972204816017,1,0.0018274111675126903
0.8440962008058401,4.1503376268672785,1,0.001218274111675127,0.8849881754439685,4.3513994262397935,1,0.0026395939086294416
0.8139658294189108,3.984336559910909,1,0.01015228426395939,0.8847459870842806,4.330803155570974,1,0.0016243654822335025
0.8082501182923433,3.9563705856884157,1,0.009949238578680204,0.8796537908597483,4.305890348769512,1,0.0026395939086294416
0.814120717282385,4.004915385080418,1,0.0069035532994923855,0.8860429516349568,4.358723434394638,1,0.001218274111675127
0.8380763799623612,4.090140076727977,1,0.0018274111675126903,0.8805361589833732,4.297360382627368,1,0.003045685279187817
0.810989579989097,3.9726051345841413,1,0.009949238578680204,0.8835719478447523,4.328147418157659,1,0.001218274111675127
0.844992341721458,4.146230609565596,1,0.002233502538071066,0.8852432284660241,4.343734717522933,1,0.0036548223350253805
0.8441351624502859,4.139035450775339,1,0.002436548223350254,0.884397428124622,4.336452822266988,1,0.0038578680203045683
0.8382087115418745,4.120022907435311,1,0.0014213197969543147,0.8812834571357541,4.331746951978204,1,0.0026395939086294416
0.8120067181148919,3.984585028556899,1,0.01197969543147208,0.8841580532885286,4.338637678011193,1,0.002436548223350254
0.8123852197717841,3.988940329371619,1,0.009746192893401015,0.8849225707296943,4.345110231998693,1,0.0016243654822335025
0.8619531991940913,4.224327167080915,1,0.002233502538071066,0.8980359542621114,4.401164334852296,1,0.0040609137055837565
0.8448064159869031,4.14490282249675,1,0.0014213197969543147,0.884633347762594,4.340307069913126,1,0.0018274111675126903
0.8110556847460787,3.9597518093555313,1,0.009746192893401015,0.882436485876671,4.308248542374055,1,0.001218274111675127
0.8481236586159282,4.149955784612495,1,0.003248730964467005,0.8883616517240562,4.3468443993373596,1,0.005888324873096447
0.8178036725283357,4.002411922926242,1,0.013197969543147208,0.8883526462831074,4.34768556645653,1,0.0040609137055837565
0.8438483646236039,4.154025555618886,1,0.0020304568527918783,0.8852359346695943,4.357764794638087,1,0.0036548223350253805
0.806228397319116,3.977014071349632,1,0.010558375634517767,0.8788996486078735,4.335491383633608,1,0.002436548223350254
0.8293434984704617,4.085853881933654,1,0.0018274111675126903,0.8732033446405418,4.301934339627647,1,0.0028426395939086294
0.8043394454844373,3.9461134573595897,1,0.007918781725888325,0.8782272316510884,4.308609153627629,1,0.0010152284263959391
0.8007823475647773,3.932893369951914,1,0.009543147208121827,0.875180415580431,4.29828562581995,1,2.030456852791878e-4
0.8046635311398332,3.931613205842729,1,0.010355329949238578,0.87805881454921,4.290225040891495,1,0.002233502538071066
0.8053372497174606,3.9654713836986213,1,0.01116751269035533,0.8763744856065927,4.3152579187114135,1,0.002233502538071066
0.8395096033254832,4.125967486993267,1,0.0018274111675126903,0.8812307720998089,4.331015988166263,1,0.003045685279187817
0.815126174168164,3.989687039997245,1,0.012385786802030457,0.8844360328238401,4.3289285630716146,1,0.003248730964467005
0.8024987392817361,3.9371904451218915,1,0.008121827411167513,0.875429824945853,4.295002313943182,1,0.0034517766497461928
0.8419580098994237,4.108763377055645,1,0.0010152284263959391,0.8834790208435842,4.31138631922122,1,0.0014213197969543147
0.8450205707973194,4.117360241404885,1,8.121827411167512e-4,0.8855756428794987,4.314964710632091,1,0.0018274111675126903
0.8384688487253553,4.117938017747474,1,0.0016243654822335025,0.8804162263365983,4.323952470488017,1,0.002233502538071066
0.8465543889971477,4.112667323692333,1,0.0016243654822335025,0.887167332115841,4.309970091540587,1,0.0026395939086294416
0.8515009419361415,4.175264002303462,1,4.060913705583756e-4,0.8917556871422493,4.372649795205573,1,0.0014213197969543147
0.8526069171766739,4.192044047572259,1,0.0018274111675126903,0.8920655806920931,4.386051921755027,1,0.0038578680203045683
0.8054868795485778,3.944146105682966,1,0.011573604060913706,0.8775783841692687,4.297149282298179,1,0.0020304568527918783
0.8108166517137894,3.9621197383295,1,0.009746192893401015,0.8833575862741674,4.316596756100464,1,0.0016243654822335025
0.8315773904307823,4.088684452335225,1,0.0028426395939086294,0.8748594190892435,4.301492736540384,1,0.006294416243654823
0.8427885804857989,4.139897503932044,1,0.0020304568527918783,0.8838265633840079,4.341481918932983,1,0.0026395939086294416
0.8143573629756438,4.0033759703747664,1,0.008527918781725888,0.8858238701727116,4.354704896233467,1,0.0018274111675126903
0.8447342007128597,4.1598258201591944,1,0.0014213197969543147,0.8856389374151525,4.361257915316959,1,0.0020304568527918783
0.8486961671692764,4.17820557155695,1,0.0028426395939086294,0.8887959366730526,4.375620249318078,1,0.005076142131979695
0.837391097204857,4.102517317705335,1,0.0028426395939086294,0.8793344738081421,4.308004848504719,1,0.0040609137055837565
0.8438838797091802,4.152125943835804,1,0.0018274111675126903,0.8848545925989364,4.353712399054774,1,0.003045685279187817
0.8424284280442021,4.1228113285619346,1,0.0018274111675126903,0.8841418613310325,4.326955217328154,1,0.0040609137055837565
0.8369415112681481,4.1041017630331496,1,0.0020304568527918783,0.8798499395566192,4.314511395984519,1,0.0046700507614213195
0.8386643010419149,4.123993361939396,1,0.0010152284263959391,0.8807865315379992,4.331122482303911,1,0.0016243654822335025
0.8114436628429896,3.9795889859185474,1,0.007309644670050761,0.884648525740532,4.338609925316908,1,0.0014213197969543147
0.8411390925982045,4.104686941984655,1,0.001218274111675127,0.8829163329948405,4.30855630751198,1,0.0038578680203045683
0.8457774990588607,4.151834727128644,1,0.0020304568527918783,0.8858971479820389,4.348777956080481,1,0.0036548223350253805
0.8424549852156323,4.1290116123953915,1,0.002436548223350254,0.8831404811729298,4.328417976191492,1,0.004263959390862944
0.8112418506795096,3.990903671953593,1,0.009340101522842639,0.8836698092769527,4.3472129595926905,1,0.0018274111675126903
0.8048904076680102,3.954926743952639,1,0.007715736040609137,0.8772307230185628,4.310379666636586,1,0.0020304568527918783
0.8434206914031508,4.132382555584072,1,0.001218274111675127,0.8847487980564792,4.334871715181769,1,0.003248730964467005
0.8415304562347179,4.109845429656957,1,0.0016243654822335025,0.8832726820428363,4.313705069780729,1,0.002233502538071066
0.844653665639693,4.146002821494524,1,8.121827411167512e-4,0.8855403744715261,4.346696214626279,1,0.0014213197969543147
0.8466162452146956,4.1738608892651206,1,0.0016243654822335025,0.8870307376145985,4.373106379935667,1,0.003248730964467005
0.845991690982282,4.139650488104733,1,0.002233502538071066,0.8855771495169322,4.333352110108308,1,0.0036548223350253805
0.8510181414016118,4.181278472372993,1,0.001218274111675127,0.8898836380467916,4.372234994372546,1,0.0020304568527918783
0.8069644032297283,3.9451706396101236,1,0.010761421319796955,0.8782656456777397,4.293755493102773,1,0.0020304568527918783
0.8059936680114714,3.979829195655023,1,0.008324873096446701,0.8790315876771365,4.340475261017391,1,0.0028426395939086294
0.8348320220536055,4.112330479735753,1,0.001218274111675127,0.8776945441156304,4.323468590466601,1,0.0014213197969543147
0.8142393958418617,3.992099417469912,1,0.008730964467005076,0.8868749082701775,4.3482209565817636,1,0.0014213197969543147
0.8080998897251731,3.9796875150799447,1,0.013197969543147208,0.8804330833951304,4.335910194273835,1,0.002436548223350254
0.8014225601289809,3.9577043986912033,1,0.007918781725888325,0.8757317086129801,4.32466891709806,1,0.0010152284263959391
0.8040091027912236,3.95362895529534,1,0.010558375634517767,0.8760377963585729,4.307822368667569,1,0.0018274111675126903
0.830483398799737,4.051817637343364,1,0.012182741116751269,0.8970678661018312,4.376674364615277,0.96,0.0018274111675126903
0.8445637147245006,4.155391289503961,1,0.0014213197969543147,0.8857350900482863,4.357961174303197,1,0.0016243654822335025
0.8471710760655935,4.14241455434224,1,0.0018274111675126903,0.8869138233995628,4.336744766547259,1,0.002436548223350254
0.851863916373873,4.1747189877830655,0.96,0.0020304568527918783,0.8897763204158105,4.360515838646408,0.96,0.003045685279187817
0.8442558954956378,4.143934844362456,1,0.0020304568527918783,0.8850986302163959,4.3444068013264525,1,0.0036548223350253805
0.8442704780600828,4.137391566368575,1,0.004263959390862944,0.8843670597179367,4.333886958665838,1,0.007106598984771574
0.816761927507044,4.010551002695133,1,0.011370558375634518,0.8876561477141222,4.358663318366624,1,0.0014213197969543147
0.8387752380861287,4.1105119042255405,1,0.0018274111675126903,0.8807730600335598,4.316326929786337,1,0.002436548223350254
0.8143684366029786,3.991279409324512,1,0.009746192893401015,0.8859237258405862,4.34197712761238,1,0.002233502538071066
0.8451061516475048,4.125536783784815,1,0.003045685279187817,0.884894666030968,4.319771530912293,1,0.004873096446700508
0.8359663297604801,4.074005133134164,1,0.001218274111675127,0.8787061936245677,4.282293934456625,1,0.002436548223350254
0.8475565532455583,4.158841865740287,1,0.001218274111675127,0.8879439328482841,4.357017107847934,1,0.002233502538071066
0.8517508747623069,4.1967932468313895,1,0.001218274111675127,0.8905978235054255,4.3882020460188524,1,0.002436548223350254
0.8118791389198464,3.997992910126915,1,0.012182741116751269,0.8823682534140199,4.345107359161493,1,0.0018274111675126903
0.8145964526280793,3.9984940951906935,1,0.01197969543147208,0.8857016920036402,4.347518300811817,1,0.001218274111675127
0.8209034354441344,4.016352580333374,1,0.011573604060913706,0.8920056200820113,4.364227166317015,1,0.002436548223350254
0.8067642645823644,3.9457072738660255,1,0.010558375634517767,0.8771854740737084,4.2901219817587695,1,0.002233502538071066
0.8175458118364031,4.002083938679855,1,0.013807106598984771,0.886448796916452,4.339380669852079,0.96,0.0026395939086294416
