S,zero_prop,r_cca,r_mice,r_gbm
0.02,1.14,-0.26217865156276166,-0.33764435792236575,-0.20930306523422418
0.01,2.355,-0.13581506286024628,-0.15237992775179363,-0.09601208849558888
0.005,4.145,0.14948592402543398,0.25284304586744816,-0.0079202058641921
0.1,0.055,0.06548743519631711,0.07364209874275807,0.06616092726145613
0.05,0.485,0.04622451098131352,0.051924780500805616,0.08583494790696188
0.02,2.19,0.1357830592237998,0.30422195954183195,0.10095692528327271
0.01,4.975,-0.0783661501990533,-0.06442329288787961,-0.02540485844634028
0.005,8.125,-0.530433727448708,-0.258569223053331,-0.03220521294964285
0.1,0.085,0.03557568690262079,0.010609001822015487,0.036434552721709965
0.05,0.48,0.14221691024295183,0.15244496788257847,0.12022650948876938
0.02,2.3,0.06110522671818817,-0.1330462691720825,0.07473560506338377
0.01,5.205,0.1337061618487357,0.059679825303452026,0.0833724784255788
0.005,8.845,0.24151603572408686,0.515660488273872,-0.08102424885029384
0.1,0.045,-0.10022617836621535,-0.09067730122394073,-0.09602925171191795
0.05,0.415,-0.19101182604419528,-0.14517534687562553,-0.19982997409001582
0.02,1.94,-0.05484363129212971,-0.048958571458513817,-0.06580170404452186
0.01,4.295,-0.3090221792925074,0.15181430275083022,-0.28706057868743945
0.005,7.3,NA,-0.03961668775632832,-0.0017819017863015874
0.1,0.125,0.2018438264257306,0.23697436912471775,0.20832599818255562
0.05,0.585,0.19939578663736635,0.1664750017681131,0.17542065479957103
0.02,2.56,-0.0660766300590828,-0.006010355721830146,-0.02782991474734366
0.01,5.46,-0.13528602945698046,-0.059004142935206,0.02423508607951325
0.005,9.28,0.2672612419124244,0.4972960039519509,0.08274798619044195
0.1,0.12,0.051383736366525434,0.03500704558389076,0.053197169091867995
0.05,0.44,0.08679355958302747,0.1035437998233777,0.0782349976653751
0.02,2.25,-0.03230073766474297,-0.07252852309073679,-0.058446437052499745
0.01,4.965,-0.20456170520266762,0.04609978803861136,-0.15433227548983205
0.005,8.155,-0.3956075405539557,0.02300801555654613,0.02830916900971938
0.1,0.075,0.06717866854360993,0.06815266554386731,0.06820702154416032
0.05,0.41,0.04804155202071621,0.08167140929540934,0.0666961252225187
0.02,1.91,0.045353999035886765,0.12604211260609538,0.07911434979086751
0.01,4.175,0.05196996201801093,0.15537746341617667,0.04887958745172084
0.005,7.58,-0.27666736156936295,-0.17305118707012473,-0.06677629483317327
0.1,0.03,-0.20004361655499717,-0.20003776251967367,-0.20003094597479082
0.05,0.325,-0.07064412407301228,-0.023833518420743934,-0.08343586334127713
0.02,1.56,0.11170455863860702,-0.006285718251504405,0.0409348585769253
0.01,3.24,0.11153764772807677,0.14199481247273069,0.10320446632775938
0.005,5.81,NA,-0.042456148427262586,-0.07658953444679308
0.1,0.05,0.04139690152649099,0.028101892589771103,0.04475298492771769
0.05,0.26,0.14169461652864054,0.14203006225731643,0.1526235417944065
0.02,1.27,0.040882339281170826,0.01291301340307483,0.03835718169998359
0.01,2.98,0.07734277915568001,0.028867140140779984,0.1215753730779377
0.005,5.885,-0.14232874429458978,-0.07784473289045046,-0.1322706069382272
0.1,0.04,-0.04319897841475536,-0.04319897841475536,-0.04319897841475536
0.05,0.41,-0.06156105680481349,-0.033595583261294144,-0.08055771036430082
0.02,1.615,-0.10015919058882244,-0.16725451252595872,-0.07522429409874694
0.01,3.835,-0.16586601374225296,-0.3127097067496868,-0.046658137539115255
0.005,6.8,-0.24387904677017594,-0.11537072487863592,-0.06932208000783341
0.1,0.08,0.03191425840876922,0.029077210113326108,0.027868977878771847
0.05,0.355,0.03707561111337801,0.03152836306114316,0.03648905456058294
0.02,1.685,0.06537303353768163,0.18323603211608436,0.0639715633131739
0.01,3.71,0.026426385690062587,-0.021608330489084664,0.010461055479902014
0.005,6.685,-0.0060000013220405934,-0.4101238227574892,-0.0517830620569902
0.1,0.07,0.08388140650450152,0.08758911724889452,0.08472665635279442
0.05,0.315,0.15201715476494734,0.1321788551092868,0.1371243056929949
0.02,1.465,0.0061995251574542,0.043761122557015565,0.0278519344240868
0.01,3.45,-0.0194943787753991,-0.13444918637212216,0.017517968707812817
0.005,6.54,0.17653134261214343,0.6693554459214858,0.14910032045165195
0.1,0.12,0.041876807868077175,0.05049576200994751,0.04056173174758525
0.05,0.495,0.033954968873246526,0.0018308974898157975,0.03106294057442771
0.02,2.385,-0.08372823387343653,-0.05804942883707543,-0.06583007525730807
0.01,4.87,0.10028017208968966,-0.044980914652158144,0.022393314415982232
0.005,8.05,0.16013568691981703,0.07558853322793273,0.020625218582609482
0.1,0.11,0.030257308084779885,0.035491305127903494,0.02641689463018674
0.05,0.38,-0.0035721739499526813,-0.011798063020441842,-0.02884881071235541
0.02,1.95,0.00958468659202472,0.0937104101951564,-0.019481456910519175
0.01,4.405,-0.2207530674480452,0.038179051970410736,-0.2615342790039615
0.005,7.695,-0.25,-0.06045209498257883,0.17630652283993142
0.1,0.085,-0.12104411621678668,-0.1256660147835809,-0.1126333815168188
0.05,0.33,-0.18580108850595434,-0.17783286713344945,-0.17948551588311953
0.02,1.76,-0.04755799338555517,0.07067335919223448,-0.047671676127382864
0.01,4.27,-0.14819744099987656,-0.065661173504096,-0.0780382987123374
0.005,7.28,0.16666666666666669,0.1221387206553786,-0.10798080756817413
0.1,0.07,0.004801683406850247,0.004926283986500194,0.004807710771814851
0.05,0.42,0.03262947425881365,0.022188757133747683,0.04121811283825123
0.02,1.985,0.15003670121898474,0.11612791438483924,0.11455991534736813
0.01,4.345,0.2044272466021541,0.011362881307099252,0.11280036662751453
0.005,7.18,0.3767917952648335,-0.1349191712233452,0.14304071791747625
0.1,0.075,0.05301139512999054,0.06347638309126778,0.05176301191339381
0.05,0.41,0.06270903841990792,0.04838772168553468,0.03719136426821643
0.02,1.815,-0.04046086648531595,-0.06334266685606776,-0.025456429519001473
0.01,3.8,-0.12981488850001968,-0.040785853406497805,-0.02016789131148266
0.005,6.605,-0.4443250704401064,-0.4823369594644534,-0.09007522584754679
0.1,0.035,0.2522914706984979,0.25187206037001336,0.2539564129200658
0.05,0.32,0.16725105593317238,0.1847958805193416,0.18485865836549267
0.02,1.63,-0.0025251527783091243,-0.004549905178369739,-0.06374913998938209
0.01,3.525,0.02609721595265826,-0.03452570251219042,0.026276182133790935
0.005,6.415,-0.08866801829738688,-0.09434915837734548,-0.08193147006879874
0.1,0.135,-0.23894306836929355,-0.2605435880150552,-0.21095864987633134
0.05,0.515,-0.19055633119187432,-0.22577460146974176,-0.16866809422660958
0.02,2.405,-0.28687872451133517,-0.4349901723297565,-0.19553837413371056
0.01,4.99,0.24721265735510767,0.14442423401178117,0.41142208229638916
0.005,8.86,0.3010092681948186,0.006625657598751085,0.059052939224525015
0.1,0.085,-0.1422317548816575,-0.1422956977123272,-0.14232246511247318
0.05,0.55,-0.07669833407245633,-0.09718205384300763,-0.0793656172029916
0.02,2.64,0.011756630587866124,-0.12486194348839412,-0.030281599929981907
0.01,5.855,-0.04997345398742592,0.08447657868076956,-0.04455164574070511
0.005,9.83,-0.2239609696627257,-0.14607068414536006,-0.11144568066317528
0.1,0.075,-0.011919239865915055,-0.04184834768566494,-0.002835008578669681
0.05,0.38,0.02466630098182835,0.054138685424998036,0.02212819418428111
0.02,1.805,0.1559912742897529,0.19055054041274233,0.10285465228815184
0.01,3.915,0.32424709491171566,0.006764799696164555,0.34006689193891376
0.005,7.095,0.2317798131718131,0.24129736681602387,-0.11690021471825661
0.1,0.07,-0.11083963328803298,-0.11250033369112497,-0.10293302862045617
0.05,0.48,-0.10274533654161086,-0.09203936882695725,-0.10069878343756883
0.02,2.205,-0.16083459599726016,-0.16015158316787126,-0.14706159530843788
0.01,4.835,0.08223626047230433,-0.335616111523952,-0.02459558627174078
0.005,8.37,0.009518656481323001,0.09562058750720136,0.08559586034533083
0.1,0.13,-0.048749575209253326,-0.049917962624343344,-0.05611791815014593
0.05,0.555,-0.12152047915675737,-0.09685784798853095,-0.09407184824619441
0.02,2.43,-0.11752332245326158,-0.0822984182984668,-0.079353997609312
0.01,5.26,-0.1814624154646507,-0.09879915664550377,0.017032317993800946
0.005,8.77,-0.41923009643377185,0.27998132948139803,-0.08851428032047193
0.1,0.07,-0.07078140420417924,-0.06753912059888399,-0.07040287464583503
0.05,0.365,0.006494429306508576,0.042145249766524166,0.02826391359307753
0.02,1.74,-0.07284323417390406,-0.025649907239112594,-0.08323042089288464
0.01,3.635,-0.49631309380494454,-0.34231886224810953,-0.5122555707311278
0.005,6.56,-0.5238578040081885,-0.5617199666385806,-0.1878326367773343
